episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
172,2,school_small,0.5,0,220.5,300,0.0,0.0,1.0,-4497.69,0.623
173,2,school_small,0.75,0,143.33,300,0.0,0.0,1.0,-2732.11,0.6191
174,2,school_small,0.25,0,104.0,300,0.0,0.0,1.0,-4390.73,0.6138
175,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5595.7,0.6075
176,2,school_small,0.75,0,149.0,300,0.0,0.0,1.0,-2896.56,0.6036
177,2,school_small,0.75,0,145.67,300,0.0,0.0,1.0,-2904.22,0.5997
178,2,school_small,0.5,0,183.0,300,0.0,0.0,1.0,-4126.31,0.5946
179,2,school_small,0.5,0,47.5,300,0.0,0.0,1.0,-2950.74,0.5909
180,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5653.62,0.5846
181,2,school_small,1.0,1,104.5,240,0.0,0.0,1.0,-1209.4,0.5824
182,2,school_small,0.25,0,74.0,300,0.0,0.0,1.0,-4393.15,0.5772
183,2,school_small,0.5,0,75.0,300,0.0,0.0,1.0,-3189.96,0.5733
184,2,school_small,0.25,0,13.0,300,0.0,0.0,1.0,-4120.14,0.5684
185,2,school_small,0.75,0,151.33,300,0.0,0.0,1.0,-2763.71,0.5645
186,2,school_small,0.5,0,205.0,300,0.0,0.0,1.0,-4088.64,0.5591
187,2,school_small,0.5,0,183.0,300,0.0,0.0,1.0,-4127.67,0.554
188,2,school_small,0.5,0,167.0,300,0.0,0.0,1.0,-3959.78,0.5491
189,2,school_small,0.5,0,223.5,300,0.0,0.0,1.0,-4375.88,0.5436
190,2,school_small,0.5,0,135.0,300,0.0,0.0,1.0,-3560.96,0.539
191,2,school_small,0.5,0,87.5,300,0.0,0.0,1.0,-3325.88,0.5349
192,2,school_small,0.75,0,173.0,300,0.0,0.0,1.0,-3134.48,0.5306
193,2,school_small,0.25,0,184.0,300,0.0,0.0,1.0,-4751.73,0.5249
194,2,school_small,0.75,0,139.67,300,0.0,0.0,1.0,-2635.9,0.5211
195,2,school_small,0.75,0,145.33,300,0.0,0.0,1.0,-2857.11,0.5172
196,2,school_small,0.5,0,137.5,300,0.0,0.0,1.0,-3308.91,0.5125
197,2,school_small,0.75,0,121.67,300,0.0,0.0,1.0,-2499.67,0.509
198,2,school_small,0.75,0,138.67,300,0.0,0.0,1.0,-2629.46,0.5053
199,2,school_small,1.0,1,151.0,242,0.0,0.0,1.0,-1784.78,0.5021
200,2,school_small,0.75,0,133.0,300,0.0,0.0,1.0,-2632.47,0.4984
201,2,school_small,0.25,0,196.0,300,0.0,0.0,1.0,-4569.74,0.4926
202,2,school_small,0.5,0,141.5,300,0.0,0.0,1.0,-3380.26,0.4879
203,2,school_small,1.0,1,127.5,227,0.0,0.0,1.0,-1339.69,0.4852
204,2,school_small,1.0,1,132.75,212,0.0,0.0,1.0,-1468.54,0.4824
205,2,school_small,0.75,0,99.67,300,0.0,0.0,1.0,-2135.27,0.4793
206,2,school_small,0.5,0,196.0,300,0.0,0.0,1.0,-4150.67,0.4741
207,2,school_small,1.0,1,120.25,269,0.0,0.0,1.0,-1388.45,0.4715
208,2,school_small,0.75,0,149.33,300,0.0,0.0,1.0,-2735.84,0.4676
209,2,school_small,0.75,0,49.0,300,0.0,0.0,1.0,-1673.0,0.4652
210,2,school_small,0.75,0,172.0,300,0.0,0.0,1.0,-2897.94,0.4609
211,2,school_small,1.0,1,108.75,203,0.0,0.0,1.0,-1137.04,0.4586
212,2,school_small,1.0,1,157.5,214,0.0,0.0,1.0,-1877.1,0.4553
213,2,school_small,1.0,1,172.75,274,0.0,0.0,1.0,-2372.43,0.4516
214,2,school_small,1.0,1,143.25,224,0.0,0.0,1.0,-1621.12,0.4486
215,2,school_small,0.5,0,126.5,300,0.0,0.0,1.0,-3380.06,0.4441
216,2,school_small,1.0,1,72.75,143,0.0,0.0,1.0,-655.4,0.4426
217,2,school_small,1.0,1,105.5,161,0.0,0.0,1.0,-969.92,0.4403
218,2,school_small,1.0,1,85.5,166,0.0,0.0,1.0,-749.7,0.4385
219,2,school_small,1.0,1,117.75,205,0.0,0.0,1.0,-1313.82,0.4361
220,2,school_small,1.0,1,160.0,252,0.0,0.0,1.0,-1966.67,0.4327
221,2,school_small,0.75,0,98.67,300,0.0,0.0,1.0,-2235.4,0.4295
222,2,school_small,0.75,0,138.0,300,0.0,0.0,1.0,-2532.73,0.4258
223,2,school_small,1.0,1,152.0,238,0.0,0.0,1.0,-1846.42,0.4225
